workerId,areaCode,ppm,at
W-1221,HCU,5.8,2026-08-29T14:00:00
W-1221,HCU,3.1,2026-08-29T14:30:00
W-1221,HCU,2.1,2026-08-29T15:00:00
W-1221,HCU,1.5,2026-08-29T15:30:00
W-1224,DHDT,2.2,2026-08-29T16:00:00
W-1224,DHDT,1.7,2026-08-29T16:30:00
W-1224,DHDT,2.0,2026-08-29T17:00:00
W-1224,DHDT,4.7,2026-08-29T17:30:00
W-1224,DHDT,1.0,2026-08-29T18:00:00
W-1224,DHDT,2.3,2026-08-29T18:30:00
W-1224,DHDT,3.8,2026-08-29T19:00:00
W-1224,DHDT,3.1,2026-08-29T19:30:00
W-1224,DHDT,1.0,2026-08-29T20:00:00
W-1224,DHDT,1.1,2026-08-29T20:30:00
W-1224,DHDT,2.3,2026-08-29T21:00:00
W-1224,DHDT,1.4,2026-08-29T21:30:00
W-1224,DHDT,2.1,2026-08-29T22:00:00
W-1224,DHDT,1.0,2026-08-29T22:30:00
W-1224,DHDT,1.5,2026-08-29T23:00:00
W-1224,DHDT,1.9,2026-08-29T23:30:00
W-1227,CDU-III,0.8,2026-08-29T00:00:00
W-1227,CDU-III,1.1,2026-08-29T00:30:00
W-1227,CDU-III,1.2,2026-08-29T01:00:00
W-1227,CDU-III,1.4,2026-08-29T01:30:00
W-1227,CDU-III,3.3,2026-08-29T02:00:00
W-1227,CDU-III,1.6,2026-08-29T02:30:00
W-1227,CDU-III,1.5,2026-08-29T03:00:00
W-1227,CDU-III,1.8,2026-08-29T03:30:00
W-1227,CDU-III,0.8,2026-08-29T04:00:00
W-1227,CDU-III,1.0,2026-08-29T04:30:00
W-1227,CDU-III,1.3,2026-08-29T05:00:00
W-1227,CDU-III,1.0,2026-08-29T05:30:00
W-1227,CDU-III,1.4,2026-08-29T06:00:00
W-1227,CDU-III,0.7,2026-08-29T06:30:00
W-1227,CDU-III,3.7,2026-08-29T07:00:00
W-1227,CDU-III,3.6,2026-08-29T07:30:00
W-1230,ETP,1.1,2026-08-29T08:00:00
W-1230,ETP,1.3,2026-08-29T08:30:00
W-1230,ETP,0.6,2026-08-29T09:00:00
W-1230,ETP,0.8,2026-08-29T09:30:00
W-1230,ETP,1.3,2026-08-29T10:00:00
W-1230,ETP,0.7,2026-08-29T10:30:00
W-1230,ETP,4.7,2026-08-29T11:00:00
W-1230,ETP,0.6,2026-08-29T11:30:00
W-1230,ETP,1.4,2026-08-29T12:00:00
W-1230,ETP,0.6,2026-08-29T12:30:00
W-1230,ETP,1.2,2026-08-29T13:00:00
W-1230,ETP,1.1,2026-08-29T13:30:00
W-1230,ETP,0.8,2026-08-29T14:00:00
W-1230,ETP,1.0,2026-08-29T14:30:00
W-1230,ETP,1.2,2026-08-29T15:00:00
W-1230,ETP,1.0,2026-08-29T15:30:00
W-1233,TF,0.5,2026-08-29T16:00:00
W-1233,TF,0.4,2026-08-29T16:30:00
W-1233,TF,0.7,2026-08-29T17:00:00
W-1233,TF,0.6,2026-08-29T17:30:00
W-1233,TF,0.5,2026-08-29T18:00:00
W-1233,TF,0.3,2026-08-29T18:30:00
W-1233,TF,0.6,2026-08-29T19:00:00
W-1233,TF,0.6,2026-08-29T19:30:00
W-1233,TF,0.6,2026-08-29T20:00:00
W-1233,TF,0.5,2026-08-29T20:30:00
W-1233,TF,0.5,2026-08-29T21:00:00
W-1233,TF,0.4,2026-08-29T21:30:00
W-1233,TF,0.6,2026-08-29T22:00:00
W-1233,TF,0.3,2026-08-29T22:30:00
W-1233,TF,0.7,2026-08-29T23:00:00
W-1233,TF,0.3,2026-08-29T23:30:00
W-1101,SRU,9.0,2026-08-30T00:00:00
W-1101,SRU,4.2,2026-08-30T00:30:00
W-1101,SRU,2.6,2026-08-30T01:00:00
W-1101,SRU,4.0,2026-08-30T01:30:00
W-1101,SRU,4.1,2026-08-30T02:00:00
W-1101,SRU,2.8,2026-08-30T02:30:00
W-1101,SRU,4.6,2026-08-30T03:00:00
W-1101,SRU,15.3,2026-08-30T03:30:00
W-1101,SRU,7.2,2026-08-30T04:00:00
W-1101,SRU,19.2,2026-08-30T04:30:00
W-1101,SRU,2.8,2026-08-30T05:00:00
W-1101,SRU,3.0,2026-08-30T05:30:00
W-1101,SRU,3.1,2026-08-30T06:00:00
W-1101,SRU,4.8,2026-08-30T06:30:00
W-1101,SRU,12.6,2026-08-30T07:00:00
W-1101,SRU,4.0,2026-08-30T07:30:00
W-1104,ARU,4.5,2026-08-30T08:00:00
W-1104,ARU,2.1,2026-08-30T08:30:00
W-1104,ARU,4.2,2026-08-30T09:00:00
W-1104,ARU,5.7,2026-08-30T09:30:00
W-1104,ARU,2.8,2026-08-30T10:00:00
W-1104,ARU,5.6,2026-08-30T10:30:00
W-1104,ARU,4.4,2026-08-30T11:00:00
W-1104,ARU,5.2,2026-08-30T11:30:00
W-1104,ARU,5.0,2026-08-30T12:00:00
W-1104,ARU,2.3,2026-08-30T12:30:00
W-1104,ARU,4.4,2026-08-30T13:00:00
W-1104,ARU,17.7,2026-08-30T13:30:00
W-1104,ARU,7.5,2026-08-30T14:00:00
W-1104,ARU,16.8,2026-08-30T14:30:00
W-1104,ARU,4.1,2026-08-30T15:00:00
W-1104,ARU,4.4,2026-08-30T15:30:00
W-1107,SWS,4.1,2026-08-30T16:00:00
W-1107,SWS,4.8,2026-08-30T16:30:00
W-1107,SWS,3.3,2026-08-30T17:00:00
W-1107,SWS,3.7,2026-08-30T17:30:00
W-1107,SWS,5.5,2026-08-30T18:00:00
W-1107,SWS,3.6,2026-08-30T18:30:00
W-1107,SWS,17.9,2026-08-30T19:00:00
W-1107,SWS,3.5,2026-08-30T19:30:00
W-1107,SWS,4.9,2026-08-30T20:00:00
W-1107,SWS,4.5,2026-08-30T20:30:00
W-1107,SWS,4.7,2026-08-30T21:00:00
W-1107,SWS,2.8,2026-08-30T21:30:00
W-1107,SWS,5.8,2026-08-30T22:00:00
W-1107,SWS,2.6,2026-08-30T22:30:00
W-1107,SWS,5.9,2026-08-30T23:00:00
W-1107,SWS,2.8,2026-08-30T23:30:00
W-1110,DCU,1.6,2026-08-30T00:00:00
W-1110,DCU,2.1,2026-08-30T00:30:00
W-1110,DCU,3.3,2026-08-30T01:00:00
W-1110,DCU,2.0,2026-08-30T01:30:00
W-1110,DCU,3.6,2026-08-30T02:00:00
W-1110,DCU,2.2,2026-08-30T02:30:00
W-1110,DCU,1.5,2026-08-30T03:00:00
W-1110,DCU,2.4,2026-08-30T03:30:00
W-1110,DCU,1.6,2026-08-30T04:00:00
W-1110,DCU,3.0,2026-08-30T04:30:00
W-1110,DCU,1.7,2026-08-30T05:00:00
W-1110,DCU,2.1,2026-08-30T05:30:00
W-1110,DCU,1.8,2026-08-30T06:00:00
W-1110,DCU,3.5,2026-08-30T06:30:00
W-1110,DCU,2.9,2026-08-30T07:00:00
W-1110,DCU,2.2,2026-08-30T07:30:00
W-1113,HCU,2.6,2026-08-30T08:00:00
W-1113,HCU,2.8,2026-08-30T08:30:00
W-1113,HCU,2.7,2026-08-30T09:00:00
W-1113,HCU,1.9,2026-08-30T09:30:00
W-1113,HCU,1.2,2026-08-30T10:00:00
W-1113,HCU,1.1,2026-08-30T10:30:00
W-1113,HCU,1.8,2026-08-30T11:00:00
W-1113,HCU,2.4,2026-08-30T11:30:00
W-1113,HCU,1.6,2026-08-30T12:00:00
W-1113,HCU,1.5,2026-08-30T12:30:00
W-1113,HCU,5.2,2026-08-30T13:00:00
W-1113,HCU,7.5,2026-08-30T13:30:00
W-1113,HCU,1.9,2026-08-30T14:00:00
W-1113,HCU,1.2,2026-08-30T14:30:00
W-1113,HCU,2.4,2026-08-30T15:00:00
W-1113,HCU,2.4,2026-08-30T15:30:00
W-1116,DHDT,2.2,2026-08-30T16:00:00
W-1116,DHDT,2.1,2026-08-30T16:30:00
W-1116,DHDT,1.6,2026-08-30T17:00:00
W-1116,DHDT,1.7,2026-08-30T17:30:00
W-1116,DHDT,2.4,2026-08-30T18:00:00
W-1116,DHDT,1.2,2026-08-30T18:30:00
W-1116,DHDT,1.0,2026-08-30T19:00:00
W-1116,DHDT,1.6,2026-08-30T19:30:00
W-1116,DHDT,1.8,2026-08-30T20:00:00
W-1116,DHDT,1.4,2026-08-30T20:30:00
W-1116,DHDT,2.2,2026-08-30T21:00:00
W-1116,DHDT,1.2,2026-08-30T21:30:00
W-1116,DHDT,1.6,2026-08-30T22:00:00
W-1116,DHDT,2.0,2026-08-30T22:30:00
W-1116,DHDT,1.8,2026-08-30T23:00:00
W-1116,DHDT,1.4,2026-08-30T23:30:00
W-1119,CDU-III,1.6,2026-08-30T00:00:00
W-1119,CDU-III,1.5,2026-08-30T00:30:00
W-1119,CDU-III,0.8,2026-08-30T01:00:00
W-1119,CDU-III,0.9,2026-08-30T01:30:00
W-1119,CDU-III,1.0,2026-08-30T02:00:00
W-1119,CDU-III,0.7,2026-08-30T02:30:00
W-1119,CDU-III,1.7,2026-08-30T03:00:00
W-1119,CDU-III,1.5,2026-08-30T03:30:00
W-1119,CDU-III,0.7,2026-08-30T04:00:00
W-1119,CDU-III,1.7,2026-08-30T04:30:00
W-1119,CDU-III,1.1,2026-08-30T05:00:00
W-1119,CDU-III,1.3,2026-08-30T05:30:00
W-1119,CDU-III,1.5,2026-08-30T06:00:00
W-1119,CDU-III,1.8,2026-08-30T06:30:00
W-1119,CDU-III,1.4,2026-08-30T07:00:00
W-1119,CDU-III,1.8,2026-08-30T07:30:00
W-1128,SRU,2.8,2026-08-30T00:00:00
W-1128,SRU,6.2,2026-08-30T00:30:00
W-1128,SRU,3.4,2026-08-30T01:00:00
W-1128,SRU,13.4,2026-08-30T01:30:00
W-1128,SRU,6.4,2026-08-30T02:00:00
W-1128,SRU,3.0,2026-08-30T02:30:00
W-1128,SRU,4.0,2026-08-30T03:00:00
W-1128,SRU,6.1,2026-08-30T03:30:00
W-1128,SRU,4.0,2026-08-30T04:00:00
W-1128,SRU,8.7,2026-08-30T04:30:00
W-1128,SRU,17.3,2026-08-30T05:00:00
W-1128,SRU,6.0,2026-08-30T05:30:00
W-1128,SRU,3.3,2026-08-30T06:00:00
W-1128,SRU,6.6,2026-08-30T06:30:00
W-1128,SRU,11.7,2026-08-30T07:00:00
W-1128,SRU,20.2,2026-08-30T07:30:00
W-1131,ARU,15.8,2026-08-30T08:00:00
W-1131,ARU,3.8,2026-08-30T08:30:00
W-1131,ARU,4.0,2026-08-30T09:00:00
W-1131,ARU,2.5,2026-08-30T09:30:00
W-1131,ARU,4.4,2026-08-30T10:00:00
W-1131,ARU,2.2,2026-08-30T10:30:00
W-1131,ARU,2.9,2026-08-30T11:00:00
W-1131,ARU,3.1,2026-08-30T11:30:00
W-1131,ARU,4.3,2026-08-30T12:00:00
W-1131,ARU,3.1,2026-08-30T12:30:00
W-1131,ARU,2.6,2026-08-30T13:00:00
W-1131,ARU,4.6,2026-08-30T13:30:00
W-1131,ARU,5.7,2026-08-30T14:00:00
W-1131,ARU,12.8,2026-08-30T14:30:00
W-1131,ARU,10.4,2026-08-30T15:00:00
W-1131,ARU,7.5,2026-08-30T15:30:00
W-1134,SWS,3.8,2026-08-30T16:00:00
W-1134,SWS,3.0,2026-08-30T16:30:00
W-1134,SWS,5.8,2026-08-30T17:00:00
W-1134,SWS,2.6,2026-08-30T17:30:00
W-1134,SWS,9.2,2026-08-30T18:00:00
W-1134,SWS,7.9,2026-08-30T18:30:00
W-1134,SWS,15.8,2026-08-30T19:00:00
W-1134,SWS,2.8,2026-08-30T19:30:00
W-1134,SWS,4.1,2026-08-30T20:00:00
W-1134,SWS,5.0,2026-08-30T20:30:00
W-1134,SWS,3.7,2026-08-30T21:00:00
W-1134,SWS,4.5,2026-08-30T21:30:00
W-1134,SWS,5.9,2026-08-30T22:00:00
W-1134,SWS,4.3,2026-08-30T22:30:00
W-1134,SWS,4.9,2026-08-30T23:00:00
W-1134,SWS,4.1,2026-08-30T23:30:00
W-1137,DCU,2.3,2026-08-30T00:00:00
W-1137,DCU,3.1,2026-08-30T00:30:00
W-1137,DCU,5.8,2026-08-30T01:00:00
W-1137,DCU,6.7,2026-08-30T01:30:00
W-1137,DCU,8.6,2026-08-30T02:00:00
W-1137,DCU,3.0,2026-08-30T02:30:00
W-1137,DCU,3.7,2026-08-30T03:00:00
W-1137,DCU,1.4,2026-08-30T03:30:00
W-1137,DCU,2.0,2026-08-30T04:00:00
W-1137,DCU,3.0,2026-08-30T04:30:00
W-1137,DCU,2.0,2026-08-30T05:00:00
W-1137,DCU,3.2,2026-08-30T05:30:00
W-1137,DCU,1.8,2026-08-30T06:00:00
W-1137,DCU,2.3,2026-08-30T06:30:00
W-1137,DCU,3.5,2026-08-30T07:00:00
W-1137,DCU,3.3,2026-08-30T07:30:00
W-1140,HCU,2.7,2026-08-30T08:00:00
W-1140,HCU,1.9,2026-08-30T08:30:00
W-1140,HCU,1.1,2026-08-30T09:00:00
W-1140,HCU,2.8,2026-08-30T09:30:00
W-1140,HCU,2.5,2026-08-30T10:00:00
W-1140,HCU,1.7,2026-08-30T10:30:00
W-1140,HCU,1.8,2026-08-30T11:00:00
W-1140,HCU,1.5,2026-08-30T11:30:00
W-1140,HCU,1.5,2026-08-30T12:00:00
W-1140,HCU,1.4,2026-08-30T12:30:00
W-1140,HCU,1.8,2026-08-30T13:00:00
W-1140,HCU,1.8,2026-08-30T13:30:00
W-1140,HCU,2.6,2026-08-30T14:00:00
W-1140,HCU,2.0,2026-08-30T14:30:00
W-1140,HCU,2.0,2026-08-30T15:00:00
W-1140,HCU,1.4,2026-08-30T15:30:00
W-1143,DHDT,1.3,2026-08-30T16:00:00
W-1143,DHDT,0.9,2026-08-30T16:30:00
W-1143,DHDT,1.8,2026-08-30T17:00:00
W-1143,DHDT,2.0,2026-08-30T17:30:00
W-1143,DHDT,1.4,2026-08-30T18:00:00
W-1143,DHDT,1.8,2026-08-30T18:30:00
W-1143,DHDT,1.6,2026-08-30T19:00:00
W-1143,DHDT,2.3,2026-08-30T19:30:00
W-1143,DHDT,2.0,2026-08-30T20:00:00
W-1143,DHDT,1.2,2026-08-30T20:30:00
W-1143,DHDT,2.4,2026-08-30T21:00:00
W-1143,DHDT,1.3,2026-08-30T21:30:00
W-1143,DHDT,4.8,2026-08-30T22:00:00
W-1143,DHDT,4.5,2026-08-30T22:30:00
W-1143,DHDT,4.4,2026-08-30T23:00:00
W-1143,DHDT,2.4,2026-08-30T23:30:00
W-1146,CDU-III,1.0,2026-08-30T00:00:00
W-1146,CDU-III,1.0,2026-08-30T00:30:00
W-1146,CDU-III,1.3,2026-08-30T01:00:00
W-1146,CDU-III,1.2,2026-08-30T01:30:00
W-1146,CDU-III,0.8,2026-08-30T02:00:00
W-1146,CDU-III,1.1,2026-08-30T02:30:00
W-1146,CDU-III,1.0,2026-08-30T03:00:00
W-1146,CDU-III,1.4,2026-08-30T03:30:00
W-1146,CDU-III,1.9,2026-08-30T04:00:00
W-1146,CDU-III,1.4,2026-08-30T04:30:00
W-1146,CDU-III,1.2,2026-08-30T05:00:00
W-1146,CDU-III,1.3,2026-08-30T05:30:00
W-1146,CDU-III,0.8,2026-08-30T06:00:00
W-1146,CDU-III,1.8,2026-08-30T06:30:00
W-1146,CDU-III,1.3,2026-08-30T07:00:00
W-1146,CDU-III,1.4,2026-08-30T07:30:00
W-1149,ETP,0.6,2026-08-30T08:00:00
W-1149,ETP,2.3,2026-08-30T08:30:00
W-1149,ETP,3.6,2026-08-30T09:00:00
W-1149,ETP,1.8,2026-08-30T09:30:00
W-1149,ETP,1.3,2026-08-30T10:00:00
W-1149,ETP,0.9,2026-08-30T10:30:00
W-1149,ETP,1.3,2026-08-30T11:00:00
W-1149,ETP,1.1,2026-08-30T11:30:00
W-1149,ETP,1.2,2026-08-30T12:00:00
W-1149,ETP,1.3,2026-08-30T12:30:00
W-1149,ETP,2.7,2026-08-30T13:00:00
W-1149,ETP,5.3,2026-08-30T13:30:00
W-1149,ETP,1.0,2026-08-30T14:00:00
W-1149,ETP,0.8,2026-08-30T14:30:00
W-1149,ETP,1.0,2026-08-30T15:00:00
W-1149,ETP,0.6,2026-08-30T15:30:00
W-1152,TF,0.6,2026-08-30T16:00:00
W-1152,TF,0.8,2026-08-30T16:30:00
W-1152,TF,0.6,2026-08-30T17:00:00
W-1152,TF,0.7,2026-08-30T17:30:00
W-1152,TF,0.6,2026-08-30T18:00:00
W-1152,TF,0.5,2026-08-30T18:30:00
W-1152,TF,0.8,2026-08-30T19:00:00
W-1152,TF,0.7,2026-08-30T19:30:00
W-1152,TF,0.5,2026-08-30T20:00:00
W-1152,TF,0.4,2026-08-30T20:30:00
W-1152,TF,0.7,2026-08-30T21:00:00
W-1152,TF,0.4,2026-08-30T21:30:00
W-1152,TF,0.6,2026-08-30T22:00:00
W-1152,TF,0.5,2026-08-30T22:30:00
W-1152,TF,0.5,2026-08-30T23:00:00
W-1152,TF,0.7,2026-08-30T23:30:00
W-1158,ARU,2.9,2026-08-30T08:00:00
W-1158,ARU,4.7,2026-08-30T08:30:00
W-1158,ARU,3.7,2026-08-30T09:00:00
W-1158,ARU,3.5,2026-08-30T09:30:00
W-1158,ARU,2.5,2026-08-30T10:00:00
W-1158,ARU,4.0,2026-08-30T10:30:00
W-1158,ARU,3.7,2026-08-30T11:00:00
W-1158,ARU,5.2,2026-08-30T11:30:00
W-1158,ARU,12.1,2026-08-30T12:00:00
W-1158,ARU,4.0,2026-08-30T12:30:00
W-1158,ARU,2.8,2026-08-30T13:00:00
W-1158,ARU,9.3,2026-08-30T13:30:00
W-1158,ARU,7.7,2026-08-30T14:00:00
W-1158,ARU,2.2,2026-08-30T14:30:00
W-1158,ARU,2.4,2026-08-30T15:00:00
W-1158,ARU,2.6,2026-08-30T15:30:00
W-1161,SWS,4.7,2026-08-30T16:00:00
W-1161,SWS,3.4,2026-08-30T16:30:00
W-1161,SWS,2.6,2026-08-30T17:00:00
W-1161,SWS,3.7,2026-08-30T17:30:00
W-1161,SWS,2.3,2026-08-30T18:00:00
W-1161,SWS,5.8,2026-08-30T18:30:00
W-1161,SWS,3.4,2026-08-30T19:00:00
W-1161,SWS,3.6,2026-08-30T19:30:00
W-1161,SWS,2.7,2026-08-30T20:00:00
W-1161,SWS,4.8,2026-08-30T20:30:00
W-1161,SWS,5.6,2026-08-30T21:00:00
W-1161,SWS,4.1,2026-08-30T21:30:00
W-1161,SWS,5.3,2026-08-30T22:00:00
W-1161,SWS,2.9,2026-08-30T22:30:00
W-1161,SWS,3.9,2026-08-30T23:00:00
W-1161,SWS,3.0,2026-08-30T23:30:00
W-1164,DCU,2.0,2026-08-30T00:00:00
W-1164,DCU,1.7,2026-08-30T00:30:00
W-1164,DCU,1.6,2026-08-30T01:00:00
W-1164,DCU,2.4,2026-08-30T01:30:00
W-1164,DCU,1.5,2026-08-30T02:00:00
W-1164,DCU,10.6,2026-08-30T02:30:00
W-1164,DCU,3.3,2026-08-30T03:00:00
W-1164,DCU,3.8,2026-08-30T03:30:00
W-1164,DCU,1.8,2026-08-30T04:00:00
W-1164,DCU,1.8,2026-08-30T04:30:00
W-1164,DCU,2.1,2026-08-30T05:00:00
W-1164,DCU,3.2,2026-08-30T05:30:00
W-1164,DCU,1.6,2026-08-30T06:00:00
W-1164,DCU,2.4,2026-08-30T06:30:00
W-1164,DCU,3.4,2026-08-30T07:00:00
W-1164,DCU,5.1,2026-08-30T07:30:00
W-1167,HCU,2.3,2026-08-30T08:00:00
W-1167,HCU,2.5,2026-08-30T08:30:00
W-1167,HCU,2.7,2026-08-30T09:00:00
W-1167,HCU,6.5,2026-08-30T09:30:00
W-1167,HCU,7.1,2026-08-30T10:00:00
W-1167,HCU,1.2,2026-08-30T10:30:00
W-1167,HCU,1.2,2026-08-30T11:00:00
W-1167,HCU,1.7,2026-08-30T11:30:00
W-1167,HCU,2.7,2026-08-30T12:00:00
W-1167,HCU,3.4,2026-08-30T12:30:00
W-1167,HCU,6.4,2026-08-30T13:00:00
W-1167,HCU,2.1,2026-08-30T13:30:00
W-1167,HCU,2.1,2026-08-30T14:00:00
W-1167,HCU,1.1,2026-08-30T14:30:00
W-1167,HCU,2.1,2026-08-30T15:00:00
W-1167,HCU,2.3,2026-08-30T15:30:00
W-1176,ETP,0.9,2026-08-30T08:00:00
W-1176,ETP,0.6,2026-08-30T08:30:00
W-1176,ETP,1.2,2026-08-30T09:00:00
W-1176,ETP,1.1,2026-08-30T09:30:00
W-1176,ETP,0.5,2026-08-30T10:00:00
W-1176,ETP,0.7,2026-08-30T10:30:00
W-1176,ETP,0.5,2026-08-30T11:00:00
W-1176,ETP,1.3,2026-08-30T11:30:00
W-1176,ETP,0.7,2026-08-30T12:00:00
W-1176,ETP,0.5,2026-08-30T12:30:00
W-1176,ETP,1.1,2026-08-30T13:00:00
W-1176,ETP,0.8,2026-08-30T13:30:00
W-1176,ETP,0.6,2026-08-30T14:00:00
W-1176,ETP,0.7,2026-08-30T14:30:00
W-1176,ETP,0.7,2026-08-30T15:00:00
W-1176,ETP,1.4,2026-08-30T15:30:00
W-1179,TF,0.7,2026-08-30T16:00:00
W-1179,TF,0.4,2026-08-30T16:30:00
W-1179,TF,0.4,2026-08-30T17:00:00
W-1179,TF,0.6,2026-08-30T17:30:00
W-1179,TF,0.4,2026-08-30T18:00:00
W-1179,TF,0.5,2026-08-30T18:30:00
W-1179,TF,0.4,2026-08-30T19:00:00
W-1179,TF,0.4,2026-08-30T19:30:00
W-1179,TF,0.4,2026-08-30T20:00:00
W-1179,TF,0.7,2026-08-30T20:30:00
W-1179,TF,0.3,2026-08-30T21:00:00
W-1179,TF,0.6,2026-08-30T21:30:00
W-1179,TF,0.7,2026-08-30T22:00:00
W-1179,TF,0.4,2026-08-30T22:30:00
W-1179,TF,0.7,2026-08-30T23:00:00
W-1179,TF,0.6,2026-08-30T23:30:00
W-1185,ARU,3.1,2026-08-30T08:00:00
W-1185,ARU,2.7,2026-08-30T08:30:00
W-1185,ARU,2.9,2026-08-30T09:00:00
W-1185,ARU,3.8,2026-08-30T09:30:00
W-1185,ARU,3.1,2026-08-30T10:00:00
W-1185,ARU,2.2,2026-08-30T10:30:00
W-1185,ARU,4.1,2026-08-30T11:00:00
W-1185,ARU,5.3,2026-08-30T11:30:00
W-1185,ARU,2.7,2026-08-30T12:00:00
W-1185,ARU,4.5,2026-08-30T12:30:00
W-1185,ARU,2.9,2026-08-30T13:00:00
W-1185,ARU,3.3,2026-08-30T13:30:00
W-1185,ARU,3.5,2026-08-30T14:00:00
W-1185,ARU,4.6,2026-08-30T14:30:00
W-1185,ARU,5.3,2026-08-30T15:00:00
W-1185,ARU,3.4,2026-08-30T15:30:00
W-1188,SWS,3.7,2026-08-30T16:00:00
W-1188,SWS,3.4,2026-08-30T16:30:00
W-1188,SWS,3.0,2026-08-30T17:00:00
W-1188,SWS,4.7,2026-08-30T17:30:00
W-1188,SWS,4.9,2026-08-30T18:00:00
W-1188,SWS,10.3,2026-08-30T18:30:00
W-1188,SWS,8.2,2026-08-30T19:00:00
W-1188,SWS,14.0,2026-08-30T19:30:00
W-1188,SWS,6.1,2026-08-30T20:00:00
W-1188,SWS,3.4,2026-08-30T20:30:00
W-1188,SWS,5.8,2026-08-30T21:00:00
W-1188,SWS,5.0,2026-08-30T21:30:00
W-1188,SWS,2.9,2026-08-30T22:00:00
W-1188,SWS,3.7,2026-08-30T22:30:00
W-1188,SWS,3.0,2026-08-30T23:00:00
W-1188,SWS,5.6,2026-08-30T23:30:00
W-1191,DCU,3.0,2026-08-30T00:00:00
W-1191,DCU,1.8,2026-08-30T00:30:00
W-1191,DCU,3.4,2026-08-30T01:00:00
W-1191,DCU,2.5,2026-08-30T01:30:00
W-1191,DCU,2.9,2026-08-30T02:00:00
W-1191,DCU,1.5,2026-08-30T02:30:00
W-1191,DCU,3.2,2026-08-30T03:00:00
W-1191,DCU,2.6,2026-08-30T03:30:00
W-1191,DCU,6.8,2026-08-30T04:00:00
W-1191,DCU,9.6,2026-08-30T04:30:00
W-1191,DCU,1.5,2026-08-30T05:00:00
W-1191,DCU,2.6,2026-08-30T05:30:00
W-1191,DCU,1.5,2026-08-30T06:00:00
W-1191,DCU,3.6,2026-08-30T06:30:00
W-1191,DCU,6.1,2026-08-30T07:00:00
W-1191,DCU,1.8,2026-08-30T07:30:00
W-1194,HCU,1.8,2026-08-30T08:00:00
W-1194,HCU,2.4,2026-08-30T08:30:00
W-1194,HCU,1.2,2026-08-30T09:00:00
W-1194,HCU,2.4,2026-08-30T09:30:00
W-1194,HCU,2.6,2026-08-30T10:00:00
W-1194,HCU,1.5,2026-08-30T10:30:00
W-1194,HCU,2.7,2026-08-30T11:00:00
W-1194,HCU,2.9,2026-08-30T11:30:00
W-1194,HCU,1.7,2026-08-30T12:00:00
W-1194,HCU,2.5,2026-08-30T12:30:00
W-1194,HCU,2.3,2026-08-30T13:00:00
W-1194,HCU,2.2,2026-08-30T13:30:00
W-1194,HCU,2.7,2026-08-30T14:00:00
W-1194,HCU,1.8,2026-08-30T14:30:00
W-1194,HCU,2.1,2026-08-30T15:00:00
W-1194,HCU,1.2,2026-08-30T15:30:00
W-1197,DHDT,1.7,2026-08-30T16:00:00
W-1197,DHDT,2.4,2026-08-30T16:30:00
W-1197,DHDT,1.9,2026-08-30T17:00:00
W-1197,DHDT,2.3,2026-08-30T17:30:00
W-1197,DHDT,1.5,2026-08-30T18:00:00
W-1197,DHDT,1.9,2026-08-30T18:30:00
W-1197,DHDT,1.4,2026-08-30T19:00:00
W-1197,DHDT,1.8,2026-08-30T19:30:00
W-1197,DHDT,2.0,2026-08-30T20:00:00
W-1197,DHDT,1.3,2026-08-30T20:30:00
W-1197,DHDT,1.8,2026-08-30T21:00:00
W-1197,DHDT,2.2,2026-08-30T21:30:00
W-1197,DHDT,1.7,2026-08-30T22:00:00
W-1197,DHDT,2.3,2026-08-30T22:30:00
W-1197,DHDT,1.9,2026-08-30T23:00:00
W-1197,DHDT,1.3,2026-08-30T23:30:00
W-1200,CDU-III,1.0,2026-08-30T00:00:00
W-1200,CDU-III,1.6,2026-08-30T00:30:00
W-1200,CDU-III,1.7,2026-08-30T01:00:00
W-1200,CDU-III,1.8,2026-08-30T01:30:00
W-1200,CDU-III,1.6,2026-08-30T02:00:00
W-1200,CDU-III,1.2,2026-08-30T02:30:00
W-1200,CDU-III,0.8,2026-08-30T03:00:00
W-1200,CDU-III,1.1,2026-08-30T03:30:00
W-1200,CDU-III,1.8,2026-08-30T04:00:00
W-1200,CDU-III,1.3,2026-08-30T04:30:00
W-1200,CDU-III,0.8,2026-08-30T05:00:00
W-1200,CDU-III,1.9,2026-08-30T05:30:00
W-1200,CDU-III,1.6,2026-08-30T06:00:00
W-1200,CDU-III,1.8,2026-08-30T06:30:00
W-1200,CDU-III,1.6,2026-08-30T07:00:00
W-1200,CDU-III,1.9,2026-08-30T07:30:00
W-1203,ETP,0.7,2026-08-30T08:00:00
W-1203,ETP,1.3,2026-08-30T08:30:00
W-1203,ETP,0.9,2026-08-30T09:00:00
W-1203,ETP,0.8,2026-08-30T09:30:00
W-1203,ETP,0.8,2026-08-30T10:00:00
W-1203,ETP,0.6,2026-08-30T10:30:00
W-1203,ETP,1.2,2026-08-30T11:00:00
W-1203,ETP,0.8,2026-08-30T11:30:00
W-1203,ETP,0.7,2026-08-30T12:00:00
W-1203,ETP,0.8,2026-08-30T12:30:00
W-1203,ETP,0.7,2026-08-30T13:00:00
W-1203,ETP,1.2,2026-08-30T13:30:00
W-1203,ETP,3.1,2026-08-30T14:00:00
W-1203,ETP,3.6,2026-08-30T14:30:00
W-1203,ETP,3.5,2026-08-30T15:00:00
W-1203,ETP,4.6,2026-08-30T15:30:00
